Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
2023-09-26, 0.0516493000, 0.0530994000, 0.0539939000, 0.0548883000, 0.0506926000, 0.0497765000, 0.0488651000, 0.0479850000, 0.0471514000, 0.0463725000, 0.0456523000, 0.0449922000, 0.0443916000, 0.0438486000, 0.0433603000, 0.0429236000, 0.0425349000, 0.0421902000, 0.0418860000, 0.0416183000, 0.0413838000, 0.0411788000, 0.0410003000, 0.0408452000, 0.0407108000, 0.0405945000, 0.0404940000, 0.0404073000, 0.0403324000, 0.0402677000, 0.0402117000, 0.0401630000, 0.0401206000, 0.0400833000, 0.0400502000, 0.0400206000, 0.0399938000, 0.0399692000, 0.0399463000, 0.0399246000, 0.0399039000, 0.0398837000, 0.0398639000, 0.0398441000, 0.0398243000, 0.0398043000, 0.0397839000, 0.0397631000, 0.0397417000, 0.0397198000, 0.0396972000, 0.0396739000, 0.0396500000, 0.0396253000, 0.0395999000, 0.0395738000, 0.0395469000, 0.0395193000, 0.0394910000, 0.0394620000, 0.0394322000, 0.0394018000, 0.0393707000, 0.0393389000, 0.0393065000, 0.0392734000, 0.0392398000, 0.0392055000, 0.0391707000, 0.0391354000, 0.0390996000, 0.0390632000, 0.0390264000, 0.0389892000, 0.0389516000, 0.0389137000, 0.0388753000, 0.0388367000, 0.0387978000, 0.0387587000, 0.0387194000, 0.0386799000, 0.0386403000, 0.0386006000, 0.0385609000, 0.0385211000, 0.0384814000, 0.0384417000, 0.0384021000, 0.0383627000, 0.0383234000, 0.0382844000, 0.0382456000, 0.0382071000, 0.0381690000, 0.0381312000, 0.0380938000, 0.0380569000, 0.0380204000, 0.0379844000, 0.0379490000, 0.0379142000, 0.0378800000, 0.0378464000, 0.0378135000, 0.0377812000, 0.0377497000, 0.0377190000, 0.0376890000, 0.0376598000, 0.0376314000, 0.0376039000, 0.0375772000, 0.0375514000, 0.0375264000, 0.0375024000, 0.0374793000, 0.0374572000, 0.0374360000, 0.0374157000, 
2023-09-27, 0.0516682000, 0.0530983000, 0.0540155000, 0.0549327000, 0.0509493000, 0.0500910000, 0.0492196000, 0.0483669000, 0.0475518000, 0.0467855000, 0.0460740000, 0.0454204000, 0.0448250000, 0.0442868000, 0.0438035000, 0.0433722000, 0.0429894000, 0.0426514000, 0.0423544000, 0.0420945000, 0.0418682000, 0.0416718000, 0.0415019000, 0.0413555000, 0.0412296000, 0.0411217000, 0.0410291000, 0.0409499000, 0.0408819000, 0.0408236000, 0.0407733000, 0.0407296000, 0.0406914000, 0.0406577000, 0.0406275000, 0.0406000000, 0.0405747000, 0.0405509000, 0.0405282000, 0.0405062000, 0.0404846000, 0.0404630000, 0.0404414000, 0.0404195000, 0.0403971000, 0.0403743000, 0.0403509000, 0.0403268000, 0.0403021000, 0.0402767000, 0.0402506000, 0.0402238000, 0.0401964000, 0.0401682000, 0.0401394000, 0.0401100000, 0.0400800000, 0.0400494000, 0.0400182000, 0.0399865000, 0.0399543000, 0.0399216000, 0.0398884000, 0.0398548000, 0.0398208000, 0.0397864000, 0.0397516000, 0.0397165000, 0.0396810000, 0.0396453000, 0.0396092000, 0.0395729000, 0.0395363000, 0.0394995000, 0.0394624000, 0.0394252000, 0.0393879000, 0.0393503000, 0.0393127000, 0.0392750000, 0.0392372000, 0.0391993000, 0.0391615000, 0.0391236000, 0.0390858000, 0.0390480000, 0.0390103000, 0.0389728000, 0.0389354000, 0.0388982000, 0.0388611000, 0.0388243000, 0.0387878000, 0.0387516000, 0.0387157000, 0.0386802000, 0.0386450000, 0.0386102000, 0.0385759000, 0.0385421000, 0.0385088000, 0.0384759000, 0.0384437000, 0.0384120000, 0.0383809000, 0.0383505000, 0.0383207000, 0.0382916000, 0.0382631000, 0.0382354000, 0.0382085000, 0.0381823000, 0.0381568000, 0.0381322000, 0.0381083000, 0.0380853000, 0.0380632000, 0.0380418000, 0.0380214000, 0.0380018000, 
2023-09-28, 0.0516914000, 0.0531657000, 0.0539778000, 0.0547898000, 0.0504689000, 0.0495686000, 0.0486823000, 0.0478339000, 0.0470355000, 0.0462935000, 0.0456101000, 0.0449856000, 0.0444186000, 0.0439067000, 0.0434469000, 0.0430357000, 0.0426698000, 0.0423454000, 0.0420590000, 0.0418071000, 0.0415863000, 0.0413935000, 0.0412257000, 0.0410802000, 0.0409544000, 0.0408459000, 0.0407527000, 0.0406728000, 0.0406045000, 0.0405461000, 0.0404963000, 0.0404537000, 0.0404173000, 0.0403861000, 0.0403591000, 0.0403357000, 0.0403150000, 0.0402966000, 0.0402799000, 0.0402644000, 0.0402498000, 0.0402358000, 0.0402220000, 0.0402082000, 0.0401942000, 0.0401799000, 0.0401650000, 0.0401496000, 0.0401334000, 0.0401164000, 0.0400986000, 0.0400799000, 0.0400603000, 0.0400397000, 0.0400181000, 0.0399956000, 0.0399720000, 0.0399476000, 0.0399221000, 0.0398958000, 0.0398685000, 0.0398403000, 0.0398113000, 0.0397814000, 0.0397507000, 0.0397192000, 0.0396870000, 0.0396540000, 0.0396204000, 0.0395861000, 0.0395512000, 0.0395158000, 0.0394798000, 0.0394433000, 0.0394064000, 0.0393691000, 0.0393313000, 0.0392933000, 0.0392550000, 0.0392164000, 0.0391776000, 0.0391387000, 0.0390996000, 0.0390605000, 0.0390213000, 0.0389821000, 0.0389430000, 0.0389040000, 0.0388650000, 0.0388263000, 0.0387877000, 0.0387494000, 0.0387114000, 0.0386737000, 0.0386363000, 0.0385994000, 0.0385628000, 0.0385267000, 0.0384911000, 0.0384560000, 0.0384215000, 0.0383875000, 0.0383542000, 0.0383215000, 0.0382895000, 0.0382581000, 0.0382274000, 0.0381975000, 0.0381684000, 0.0381400000, 0.0381124000, 0.0380856000, 0.0380596000, 0.0380345000, 0.0380102000, 0.0379868000, 0.0379643000, 0.0379426000, 0.0379219000, 0.0379020000, 
2023-09-29, 0.0515497000, 0.0529596000, 0.0537526000, 0.0545456000, 0.0501055000, 0.0491814000, 0.0482782000, 0.0474173000, 0.0466098000, 0.0458608000, 0.0451721000, 0.0445434000, 0.0439730000, 0.0434585000, 0.0429968000, 0.0425846000, 0.0422184000, 0.0418945000, 0.0416095000, 0.0413598000, 0.0411421000, 0.0409533000, 0.0407903000, 0.0406504000, 0.0405309000, 0.0404294000, 0.0403436000, 0.0402716000, 0.0402114000, 0.0401614000, 0.0401200000, 0.0400858000, 0.0400577000, 0.0400345000, 0.0400153000, 0.0399991000, 0.0399852000, 0.0399730000, 0.0399619000, 0.0399513000, 0.0399409000, 0.0399303000, 0.0399191000, 0.0399072000, 0.0398943000, 0.0398803000, 0.0398649000, 0.0398482000, 0.0398301000, 0.0398104000, 0.0397893000, 0.0397666000, 0.0397425000, 0.0397169000, 0.0396898000, 0.0396613000, 0.0396315000, 0.0396004000, 0.0395680000, 0.0395345000, 0.0395000000, 0.0394644000, 0.0394279000, 0.0393905000, 0.0393523000, 0.0393134000, 0.0392739000, 0.0392338000, 0.0391932000, 0.0391521000, 0.0391107000, 0.0390689000, 0.0390270000, 0.0389848000, 0.0389425000, 0.0389001000, 0.0388577000, 0.0388154000, 0.0387731000, 0.0387309000, 0.0386889000, 0.0386472000, 0.0386056000, 0.0385644000, 0.0385235000, 0.0384829000, 0.0384428000, 0.0384030000, 0.0383638000, 0.0383250000, 0.0382867000, 0.0382489000, 0.0382117000, 0.0381751000, 0.0381390000, 0.0381036000, 0.0380688000, 0.0380347000, 0.0380013000, 0.0379685000, 0.0379364000, 0.0379051000, 0.0378744000, 0.0378445000, 0.0378153000, 0.0377869000, 0.0377593000, 0.0377324000, 0.0377063000, 0.0376810000, 0.0376565000, 0.0376327000, 0.0376098000, 0.0375877000, 0.0375663000, 0.0375458000, 0.0375261000, 0.0375071000, 0.0374890000, 0.0374717000, 
2023-10-02, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2023-10-03, 0.0516857000, 0.0531224000, 0.0539438000, 0.0547652000, 0.0509362000, 0.0501052000, 0.0492836000, 0.0484965000, 0.0477574000, 0.0470732000, 0.0464469000, 0.0458792000, 0.0453688000, 0.0449133000, 0.0445100000, 0.0441552000, 0.0438453000, 0.0435765000, 0.0433449000, 0.0431469000, 0.0429790000, 0.0428376000, 0.0427197000, 0.0426222000, 0.0425424000, 0.0424778000, 0.0424261000, 0.0423852000, 0.0423533000, 0.0423286000, 0.0423098000, 0.0422954000, 0.0422844000, 0.0422757000, 0.0422685000, 0.0422620000, 0.0422556000, 0.0422488000, 0.0422411000, 0.0422321000, 0.0422217000, 0.0422095000, 0.0421953000, 0.0421792000, 0.0421609000, 0.0421405000, 0.0421179000, 0.0420932000, 0.0420664000, 0.0420375000, 0.0420066000, 0.0419739000, 0.0419393000, 0.0419031000, 0.0418652000, 0.0418259000, 0.0417852000, 0.0417432000, 0.0417000000, 0.0416558000, 0.0416106000, 0.0415646000, 0.0415178000, 0.0414704000, 0.0414225000, 0.0413740000, 0.0413252000, 0.0412761000, 0.0412267000, 0.0411772000, 0.0411276000, 0.0410780000, 0.0410284000, 0.0409789000, 0.0409296000, 0.0408805000, 0.0408315000, 0.0407829000, 0.0407346000, 0.0406867000, 0.0406392000, 0.0405921000, 0.0405455000, 0.0404994000, 0.0404537000, 0.0404087000, 0.0403642000, 0.0403203000, 0.0402770000, 0.0402344000, 0.0401924000, 0.0401511000, 0.0401104000, 0.0400705000, 0.0400313000, 0.0399928000, 0.0399550000, 0.0399180000, 0.0398817000, 0.0398462000, 0.0398115000, 0.0397776000, 0.0397444000, 0.0397120000, 0.0396805000, 0.0396498000, 0.0396198000, 0.0395907000, 0.0395624000, 0.0395349000, 0.0395083000, 0.0394825000, 0.0394575000, 0.0394333000, 0.0394100000, 0.0393875000, 0.0393659000, 0.0393451000, 0.0393251000, 0.0393059000, 
2023-10-04, 0.0516939000, 0.0530315000, 0.0537969000, 0.0545622000, 0.0503555000, 0.0494515000, 0.0485742000, 0.0477445000, 0.0469726000, 0.0462628000, 0.0456163000, 0.0450320000, 0.0445073000, 0.0440392000, 0.0436238000, 0.0432574000, 0.0429357000, 0.0426549000, 0.0424110000, 0.0422003000, 0.0420191000, 0.0418643000, 0.0417327000, 0.0416214000, 0.0415279000, 0.0414498000, 0.0413849000, 0.0413312000, 0.0412870000, 0.0412509000, 0.0412213000, 0.0411970000, 0.0411771000, 0.0411605000, 0.0411464000, 0.0411342000, 0.0411231000, 0.0411128000, 0.0411026000, 0.0410924000, 0.0410817000, 0.0410703000, 0.0410581000, 0.0410447000, 0.0410302000, 0.0410144000, 0.0409972000, 0.0409787000, 0.0409587000, 0.0409373000, 0.0409144000, 0.0408902000, 0.0408645000, 0.0408376000, 0.0408093000, 0.0407797000, 0.0407490000, 0.0407171000, 0.0406841000, 0.0406500000, 0.0406150000, 0.0405790000, 0.0405421000, 0.0405044000, 0.0404660000, 0.0404268000, 0.0403870000, 0.0403466000, 0.0403057000, 0.0402642000, 0.0402223000, 0.0401800000, 0.0401374000, 0.0400944000, 0.0400512000, 0.0400078000, 0.0399642000, 0.0399204000, 0.0398766000, 0.0398327000, 0.0397889000, 0.0397450000, 0.0397013000, 0.0396576000, 0.0396141000, 0.0395708000, 0.0395277000, 0.0394848000, 0.0394422000, 0.0394000000, 0.0393580000, 0.0393165000, 0.0392754000, 0.0392347000, 0.0391944000, 0.0391547000, 0.0391154000, 0.0390768000, 0.0390387000, 0.0390011000, 0.0389642000, 0.0389280000, 0.0388924000, 0.0388574000, 0.0388232000, 0.0387897000, 0.0387569000, 0.0387249000, 0.0386936000, 0.0386631000, 0.0386334000, 0.0386045000, 0.0385765000, 0.0385492000, 0.0385228000, 0.0384973000, 0.0384726000, 0.0384487000, 0.0384258000, 0.0384037000, 
2023-10-05, 0.0517035000, 0.0529488000, 0.0536687000, 0.0543885000, 0.0500241000, 0.0490975000, 0.0481977000, 0.0473460000, 0.0465536000, 0.0458258000, 0.0451643000, 0.0445685000, 0.0440362000, 0.0435643000, 0.0431490000, 0.0427860000, 0.0424712000, 0.0422000000, 0.0419683000, 0.0417718000, 0.0416067000, 0.0414692000, 0.0413559000, 0.0412636000, 0.0411894000, 0.0411306000, 0.0410849000, 0.0410501000, 0.0410242000, 0.0410056000, 0.0409927000, 0.0409843000, 0.0409792000, 0.0409764000, 0.0409750000, 0.0409743000, 0.0409738000, 0.0409729000, 0.0409712000, 0.0409684000, 0.0409641000, 0.0409582000, 0.0409506000, 0.0409411000, 0.0409297000, 0.0409162000, 0.0409009000, 0.0408835000, 0.0408642000, 0.0408431000, 0.0408201000, 0.0407954000, 0.0407691000, 0.0407411000, 0.0407117000, 0.0406809000, 0.0406488000, 0.0406154000, 0.0405810000, 0.0405455000, 0.0405090000, 0.0404716000, 0.0404335000, 0.0403946000, 0.0403551000, 0.0403149000, 0.0402743000, 0.0402332000, 0.0401917000, 0.0401499000, 0.0401078000, 0.0400654000, 0.0400228000, 0.0399801000, 0.0399373000, 0.0398944000, 0.0398515000, 0.0398087000, 0.0397658000, 0.0397231000, 0.0396804000, 0.0396379000, 0.0395956000, 0.0395535000, 0.0395116000, 0.0394700000, 0.0394287000, 0.0393877000, 0.0393470000, 0.0393067000, 0.0392668000, 0.0392273000, 0.0391882000, 0.0391496000, 0.0391115000, 0.0390738000, 0.0390367000, 0.0390001000, 0.0389641000, 0.0389286000, 0.0388937000, 0.0388595000, 0.0388258000, 0.0387929000, 0.0387605000, 0.0387289000, 0.0386979000, 0.0386676000, 0.0386381000, 0.0386092000, 0.0385811000, 0.0385538000, 0.0385272000, 0.0385014000, 0.0384764000, 0.0384521000, 0.0384286000, 0.0384060000, 0.0383841000, 0.0383631000, 
2023-10-06, 0.0518401000, 0.0531950000, 0.0540091000, 0.0548233000, 0.0505425000, 0.0496542000, 0.0487597000, 0.0478902000, 0.0470650000, 0.0462959000, 0.0455898000, 0.0449496000, 0.0443758000, 0.0438668000, 0.0434197000, 0.0430308000, 0.0426958000, 0.0424100000, 0.0421687000, 0.0419672000, 0.0418008000, 0.0416653000, 0.0415564000, 0.0414704000, 0.0414038000, 0.0413534000, 0.0413163000, 0.0412899000, 0.0412720000, 0.0412606000, 0.0412539000, 0.0412505000, 0.0412491000, 0.0412487000, 0.0412482000, 0.0412470000, 0.0412445000, 0.0412403000, 0.0412340000, 0.0412253000, 0.0412140000, 0.0412001000, 0.0411836000, 0.0411643000, 0.0411424000, 0.0411180000, 0.0410911000, 0.0410619000, 0.0410305000, 0.0409971000, 0.0409618000, 0.0409248000, 0.0408861000, 0.0408461000, 0.0408048000, 0.0407623000, 0.0407189000, 0.0406746000, 0.0406296000, 0.0405839000, 0.0405377000, 0.0404910000, 0.0404441000, 0.0403969000, 0.0403494000, 0.0403019000, 0.0402543000, 0.0402067000, 0.0401592000, 0.0401117000, 0.0400643000, 0.0400171000, 0.0399701000, 0.0399233000, 0.0398768000, 0.0398304000, 0.0397844000, 0.0397386000, 0.0396932000, 0.0396480000, 0.0396032000, 0.0395588000, 0.0395147000, 0.0394709000, 0.0394276000, 0.0393846000, 0.0393420000, 0.0392999000, 0.0392581000, 0.0392168000, 0.0391760000, 0.0391356000, 0.0390957000, 0.0390562000, 0.0390173000, 0.0389789000, 0.0389410000, 0.0389037000, 0.0388669000, 0.0388306000, 0.0387950000, 0.0387600000, 0.0387255000, 0.0386918000, 0.0386586000, 0.0386261000, 0.0385943000, 0.0385632000, 0.0385328000, 0.0385031000, 0.0384741000, 0.0384459000, 0.0384184000, 0.0383917000, 0.0383658000, 0.0383406000, 0.0383163000, 0.0382927000, 0.0382700000, 0.0382481000, 
2023-10-09, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2023-10-10, 0.0518742000, 0.0530345000, 0.0536809000, 0.0543273000, 0.0495687000, 0.0485568000, 0.0475738000, 0.0466421000, 0.0457744000, 0.0449770000, 0.0442524000, 0.0436004000, 0.0430188000, 0.0425043000, 0.0420527000, 0.0416592000, 0.0413189000, 0.0410268000, 0.0407780000, 0.0405677000, 0.0403914000, 0.0402448000, 0.0401241000, 0.0400256000, 0.0399461000, 0.0398826000, 0.0398324000, 0.0397931000, 0.0397628000, 0.0397395000, 0.0397217000, 0.0397081000, 0.0396973000, 0.0396885000, 0.0396809000, 0.0396736000, 0.0396662000, 0.0396582000, 0.0396492000, 0.0396390000, 0.0396273000, 0.0396140000, 0.0395989000, 0.0395822000, 0.0395636000, 0.0395433000, 0.0395213000, 0.0394976000, 0.0394722000, 0.0394454000, 0.0394170000, 0.0393873000, 0.0393564000, 0.0393242000, 0.0392909000, 0.0392565000, 0.0392213000, 0.0391851000, 0.0391482000, 0.0391105000, 0.0390722000, 0.0390333000, 0.0389938000, 0.0389538000, 0.0389134000, 0.0388726000, 0.0388315000, 0.0387900000, 0.0387482000, 0.0387062000, 0.0386639000, 0.0386215000, 0.0385788000, 0.0385361000, 0.0384932000, 0.0384502000, 0.0384072000, 0.0383641000, 0.0383210000, 0.0382779000, 0.0382348000, 0.0381918000, 0.0381488000, 0.0381059000, 0.0380632000, 0.0380206000, 0.0379781000, 0.0379359000, 0.0378938000, 0.0378520000, 0.0378105000, 0.0377692000, 0.0377283000, 0.0376878000, 0.0376476000, 0.0376078000, 0.0375684000, 0.0375295000, 0.0374911000, 0.0374532000, 0.0374158000, 0.0373789000, 0.0373427000, 0.0373070000, 0.0372720000, 0.0372376000, 0.0372040000, 0.0371710000, 0.0371387000, 0.0371072000, 0.0370764000, 0.0370465000, 0.0370173000, 0.0369889000, 0.0369614000, 0.0369347000, 0.0369089000, 0.0368839000, 0.0368598000, 0.0368367000, 
2023-10-11, 0.0517567000, 0.0529853000, 0.0535901000, 0.0541949000, 0.0499048000, 0.0487954000, 0.0477437000, 0.0467689000, 0.0458769000, 0.0450677000, 0.0443380000, 0.0436832000, 0.0430979000, 0.0425765000, 0.0421135000, 0.0417036000, 0.0413417000, 0.0410229000, 0.0407430000, 0.0404977000, 0.0402833000, 0.0400963000, 0.0399337000, 0.0397925000, 0.0396702000, 0.0395644000, 0.0394731000, 0.0393942000, 0.0393261000, 0.0392673000, 0.0392164000, 0.0391722000, 0.0391336000, 0.0390996000, 0.0390695000, 0.0390424000, 0.0390177000, 0.0389948000, 0.0389733000, 0.0389527000, 0.0389326000, 0.0389127000, 0.0388927000, 0.0388725000, 0.0388517000, 0.0388304000, 0.0388082000, 0.0387851000, 0.0387611000, 0.0387360000, 0.0387098000, 0.0386825000, 0.0386541000, 0.0386245000, 0.0385938000, 0.0385619000, 0.0385289000, 0.0384947000, 0.0384595000, 0.0384232000, 0.0383859000, 0.0383475000, 0.0383082000, 0.0382680000, 0.0382269000, 0.0381849000, 0.0381421000, 0.0380985000, 0.0380542000, 0.0380093000, 0.0379637000, 0.0379174000, 0.0378707000, 0.0378234000, 0.0377757000, 0.0377276000, 0.0376792000, 0.0376304000, 0.0375813000, 0.0375321000, 0.0374827000, 0.0374333000, 0.0373838000, 0.0373343000, 0.0372848000, 0.0372356000, 0.0371865000, 0.0371376000, 0.0370891000, 0.0370410000, 0.0369933000, 0.0369461000, 0.0368994000, 0.0368534000, 0.0368081000, 0.0367636000, 0.0367199000, 0.0366770000, 0.0366352000, 0.0365943000, 0.0365545000, 0.0365158000, 0.0364784000, 0.0364422000, 0.0364072000, 0.0363737000, 0.0363415000, 0.0363109000, 0.0362817000, 0.0362540000, 0.0362280000, 0.0362036000, 0.0361808000, 0.0361597000, 0.0361403000, 0.0361226000, 0.0361067000, 0.0360925000, 0.0360801000, 0.0360694000, 
2023-10-12, 0.0517904000, 0.0530322000, 0.0537058000, 0.0543794000, 0.0504119000, 0.0494670000, 0.0485241000, 0.0476137000, 0.0467537000, 0.0459542000, 0.0452203000, 0.0445539000, 0.0439541000, 0.0434189000, 0.0429448000, 0.0425278000, 0.0421635000, 0.0418472000, 0.0415742000, 0.0413401000, 0.0411405000, 0.0409712000, 0.0408284000, 0.0407086000, 0.0406086000, 0.0405253000, 0.0404563000, 0.0403991000, 0.0403517000, 0.0403123000, 0.0402792000, 0.0402512000, 0.0402271000, 0.0402058000, 0.0401865000, 0.0401686000, 0.0401514000, 0.0401344000, 0.0401173000, 0.0400998000, 0.0400817000, 0.0400627000, 0.0400428000, 0.0400219000, 0.0399999000, 0.0399768000, 0.0399526000, 0.0399273000, 0.0399009000, 0.0398736000, 0.0398453000, 0.0398160000, 0.0397859000, 0.0397549000, 0.0397232000, 0.0396907000, 0.0396576000, 0.0396238000, 0.0395894000, 0.0395545000, 0.0395190000, 0.0394829000, 0.0394465000, 0.0394095000, 0.0393722000, 0.0393344000, 0.0392962000, 0.0392577000, 0.0392187000, 0.0391795000, 0.0391399000, 0.0391000000, 0.0390598000, 0.0390193000, 0.0389786000, 0.0389376000, 0.0388963000, 0.0388549000, 0.0388132000, 0.0387714000, 0.0387294000, 0.0386873000, 0.0386451000, 0.0386029000, 0.0385605000, 0.0385182000, 0.0384758000, 0.0384335000, 0.0383912000, 0.0383491000, 0.0383071000, 0.0382652000, 0.0382235000, 0.0381821000, 0.0381409000, 0.0381001000, 0.0380596000, 0.0380194000, 0.0379796000, 0.0379403000, 0.0379015000, 0.0378632000, 0.0378254000, 0.0377881000, 0.0377515000, 0.0377155000, 0.0376802000, 0.0376456000, 0.0376117000, 0.0375785000, 0.0375461000, 0.0375145000, 0.0374837000, 0.0374538000, 0.0374247000, 0.0373966000, 0.0373693000, 0.0373429000, 0.0373175000, 0.0372930000, 
2023-10-13, 0.0518434000, 0.0531012000, 0.0537745000, 0.0544478000, 0.0507243000, 0.0497905000, 0.0488230000, 0.0478632000, 0.0469380000, 0.0460649000, 0.0452546000, 0.0445127000, 0.0438413000, 0.0432399000, 0.0427063000, 0.0422366000, 0.0418265000, 0.0414709000, 0.0411648000, 0.0409028000, 0.0406799000, 0.0404914000, 0.0403325000, 0.0401992000, 0.0400875000, 0.0399941000, 0.0399157000, 0.0398497000, 0.0397936000, 0.0397454000, 0.0397033000, 0.0396657000, 0.0396313000, 0.0395992000, 0.0395684000, 0.0395383000, 0.0395082000, 0.0394778000, 0.0394468000, 0.0394149000, 0.0393821000, 0.0393482000, 0.0393133000, 0.0392773000, 0.0392402000, 0.0392023000, 0.0391634000, 0.0391239000, 0.0390836000, 0.0390429000, 0.0390016000, 0.0389600000, 0.0389182000, 0.0388761000, 0.0388340000, 0.0387917000, 0.0387495000, 0.0387074000, 0.0386653000, 0.0386233000, 0.0385815000, 0.0385397000, 0.0384982000, 0.0384567000, 0.0384154000, 0.0383743000, 0.0383332000, 0.0382922000, 0.0382513000, 0.0382105000, 0.0381697000, 0.0381289000, 0.0380881000, 0.0380472000, 0.0380064000, 0.0379654000, 0.0379244000, 0.0378834000, 0.0378422000, 0.0378009000, 0.0377596000, 0.0377181000, 0.0376766000, 0.0376350000, 0.0375933000, 0.0375515000, 0.0375097000, 0.0374679000, 0.0374260000, 0.0373842000, 0.0373424000, 0.0373007000, 0.0372591000, 0.0372176000, 0.0371763000, 0.0371352000, 0.0370943000, 0.0370537000, 0.0370134000, 0.0369734000, 0.0369338000, 0.0368946000, 0.0368559000, 0.0368177000, 0.0367800000, 0.0367428000, 0.0367063000, 0.0366704000, 0.0366352000, 0.0366007000, 0.0365669000, 0.0365339000, 0.0365017000, 0.0364704000, 0.0364399000, 0.0364103000, 0.0363816000, 0.0363538000, 0.0363271000, 0.0363012000, 
